风机名,状态码,状态码描述,激活时间,复位时间
10,290060,主轴承润滑故障(分油器堵塞),2021-07-01 11:48:13:153,2021-07-01 11:48:43:173
10,290060,主轴承润滑故障(分油器堵塞),2021-07-01 23:50:44:097,2021-07-01 23:51:14:117
10,290060,主轴承润滑故障(分油器堵塞),2021-07-01 11:48:13:153,2021-07-01 11:48:43:173
10,290060,主轴承润滑故障(分油器堵塞),2021-06-30 23:45:42:229,2021-06-30 23:46:12:249
10,60004,自动解缆,2021-06-30 16:59:16:596,2021-06-30 17:09:00:887
10,290060,主轴承润滑故障(分油器堵塞),2021-06-30 11:43:11:325,2021-06-30 11:43:41:345
10,290060,主轴承润滑故障(分油器堵塞),2021-06-29 23:40:40:388,2021-06-29 23:41:10:408
10,290060,主轴承润滑故障(分油器堵塞),2021-06-29 11:38:09:446,2021-06-29 11:38:39:466
10,290060,主轴承润滑故障(分油器堵塞),2021-06-28 23:35:38:513,2021-06-28 23:36:08:533
10,290060,主轴承润滑故障(分油器堵塞),2021-06-28 11:33:07:608,2021-06-28 11:33:37:628
10,290060,主轴承润滑故障(分油器堵塞),2021-06-27 23:30:36:672,2021-06-27 23:31:06:692
10,290060,主轴承润滑故障(分油器堵塞),2021-06-27 11:28:05:740,2021-06-27 11:28:35:760
10,290060,主轴承润滑故障(分油器堵塞),2021-06-26 23:25:34:802,2021-06-26 23:26:04:822
10,290060,主轴承润滑故障(分油器堵塞),2021-06-26 11:23:03:872,2021-06-26 11:23:33:892
10,290060,主轴承润滑故障(分油器堵塞),2021-06-25 23:20:32:939,2021-06-25 23:21:02:959
10,290060,主轴承润滑故障(分油器堵塞),2021-06-25 11:18:01:983,2021-06-25 11:18:32:003
10,290060,主轴承润滑故障(分油器堵塞),2021-06-24 23:15:31:050,2021-06-24 23:16:01:070
10,290060,主轴承润滑故障(分油器堵塞),2021-06-24 11:13:00:113,2021-06-24 11:13:30:133
10,290060,主轴承润滑故障(分油器堵塞),2021-06-23 23:10:29:174,2021-06-23 23:10:59:194
10,290060,主轴承润滑故障(分油器堵塞),2021-06-23 11:07:58:227,2021-06-23 11:08:28:247
10,290060,主轴承润滑故障(分油器堵塞),2021-06-22 23:05:27:298,2021-06-22 23:05:57:318
10,290060,主轴承润滑故障(分油器堵塞),2021-06-22 11:02:56:392,2021-06-22 11:03:26:412
10,60004,自动解缆,2021-06-22 08:56:49:089,2021-06-22 09:06:20:002
10,290060,主轴承润滑故障(分油器堵塞),2021-06-21 23:00:25:450,2021-06-21 23:00:55:470
10,290060,主轴承润滑故障(分油器堵塞),2021-06-21 10:57:54:501,2021-06-21 10:58:24:521
10,290060,主轴承润滑故障(分油器堵塞),2021-06-20 22:55:23:558,2021-06-20 22:55:53:578
10,290060,主轴承润滑故障(分油器堵塞),2021-06-20 10:52:52:619,2021-06-20 10:53:22:639
10,290060,主轴承润滑故障(分油器堵塞),2021-06-19 22:50:21:685,2021-06-19 22:50:51:705
10,290060,主轴承润滑故障(分油器堵塞),2021-06-19 10:47:50:727,2021-06-19 10:48:20:747
10,290060,主轴承润滑故障(分油器堵塞),2021-06-18 22:45:19:801,2021-06-18 22:45:49:821
10,290060,主轴承润滑故障(分油器堵塞),2021-06-18 10:42:48:861,2021-06-18 10:43:18:881
10,300907,桨叶轴承润滑油位低,2021-06-18 10:01:29:851,0000-00-00 00:00:00:000
10,300908,桨叶齿轮润滑油位低,2021-06-18 10:01:29:851,0000-00-00 00:00:00:000
10,30152,变流器故障停机,2021-06-18 09:49:39:800,2021-06-18 09:49:40:120
10,300907,桨叶轴承润滑油位低,2021-06-18 07:51:30:694,2021-06-18 09:49:39:780
10,300908,桨叶齿轮润滑油位低,2021-06-18 07:51:30:694,2021-06-18 09:49:39:780
10,910007,画面停止按钮激活,2021-06-18 07:41:35:350,2021-06-18 09:49:39:780
10,30152,变流器故障停机,2021-06-18 07:41:30:690,2021-06-18 09:49:39:780
10,910007,画面停止按钮激活,2021-06-18 06:20:50:127,2021-06-18 07:41:30:650
10,30152,变流器故障停机,2021-06-18 06:20:19:447,2021-06-18 07:41:30:650
10,290060,主轴承润滑故障(分油器堵塞),2021-06-17 22:40:17:953,2021-06-17 22:40:47:973
10,290060,主轴承润滑故障(分油器堵塞),2021-06-17 10:37:47:026,2021-06-17 10:38:17:046
10,290060,主轴承润滑故障(分油器堵塞),2021-06-16 22:35:16:109,2021-06-16 22:35:46:129
10,290060,主轴承润滑故障(分油器堵塞),2021-06-16 10:32:45:183,2021-06-16 10:33:15:203
10,290060,主轴承润滑故障(分油器堵塞),2021-06-15 22:30:14:240,2021-06-15 22:30:44:260
10,290060,主轴承润滑故障(分油器堵塞),2021-06-15 10:27:43:289,2021-06-15 10:28:13:309
10,290060,主轴承润滑故障(分油器堵塞),2021-06-14 22:25:12:369,2021-06-14 22:25:42:389
10,290060,主轴承润滑故障(分油器堵塞),2021-06-14 10:22:41:436,2021-06-14 10:23:11:456
10,290060,主轴承润滑故障(分油器堵塞),2021-06-13 22:20:10:500,2021-06-13 22:20:40:520
10,290060,主轴承润滑故障(分油器堵塞),2021-06-13 10:17:39:557,2021-06-13 10:18:09:577
10,290060,主轴承润滑故障(分油器堵塞),2021-06-12 22:15:08:623,2021-06-12 22:15:38:643
10,290060,主轴承润滑故障(分油器堵塞),2021-06-12 10:12:37:707,2021-06-12 10:13:07:727
10,290060,主轴承润滑故障(分油器堵塞),2021-06-11 22:10:06:775,2021-06-11 22:10:36:795
10,290060,主轴承润滑故障(分油器堵塞),2021-06-11 10:07:35:840,2021-06-11 10:08:05:860
10,290060,主轴承润滑故障(分油器堵塞),2021-06-10 22:05:04:896,2021-06-10 22:05:34:916
10,300907,桨叶轴承润滑油位低,2021-06-10 10:23:36:860,2021-06-18 07:41:30:650
10,300908,桨叶齿轮润滑油位低,2021-06-10 10:23:36:860,2021-06-18 07:41:30:650
10,910002,机舱停止按钮激活,2021-06-10 10:05:50:636,2021-06-10 10:05:51:936
10,290060,主轴承润滑故障(分油器堵塞),2021-06-10 10:02:33:956,2021-06-10 10:03:03:976
10,910000,塔底停止按钮激活,2021-06-10 09:07:49:461,2021-06-10 10:05:51:936
10,290060,主轴承润滑故障(分油器堵塞),2021-06-09 22:00:03:034,2021-06-09 22:00:33:054
10,290060,主轴承润滑故障(分油器堵塞),2021-06-09 09:57:32:085,2021-06-09 09:58:02:105
10,290060,主轴承润滑故障(分油器堵塞),2021-06-08 21:55:01:155,2021-06-08 21:55:31:175
10,300907,桨叶轴承润滑油位低,2021-06-08 13:38:57:082,2021-06-10 10:05:51:936
10,300908,桨叶齿轮润滑油位低,2021-06-08 13:38:57:082,2021-06-10 10:05:51:936
10,300691,桨叶轴承润滑出错,2021-06-08 13:37:18:010,2021-06-08 13:37:18:030
10,300691,桨叶轴承润滑出错,2021-06-08 13:36:17:970,2021-06-08 13:36:17:990
10,300691,桨叶轴承润滑出错,2021-06-08 13:35:17:930,2021-06-08 13:35:17:950
10,60100,偏航马达总保护,2021-06-08 13:25:17:657,2021-06-08 13:28:56:250
10,60100,偏航马达总保护,2021-06-08 13:25:16:937,2021-06-08 13:25:17:637
10,60100,偏航马达总保护,2021-06-08 13:25:16:477,2021-06-08 13:25:16:917
10,60100,偏航马达总保护,2021-06-08 13:25:16:117,2021-06-08 13:25:16:457
10,60100,偏航马达总保护,2021-06-08 13:25:15:697,2021-06-08 13:25:16:097
10,60100,偏航马达总保护,2021-06-08 13:25:15:177,2021-06-08 13:25:15:677
10,60100,偏航马达总保护,2021-06-08 13:25:11:037,2021-06-08 13:25:15:157
10,60100,偏航马达总保护,2021-06-08 13:25:09:197,2021-06-08 13:25:11:017
10,60100,偏航马达总保护,2021-06-08 13:25:08:137,2021-06-08 13:25:09:177
10,60100,偏航马达总保护,2021-06-08 13:25:07:397,2021-06-08 13:25:08:117
10,60100,偏航马达总保护,2021-06-08 13:25:06:497,2021-06-08 13:25:07:377
10,60100,偏航马达总保护,2021-06-08 13:25:04:277,2021-06-08 13:25:06:477
10,60100,偏航马达总保护,2021-06-08 13:25:03:137,2021-06-08 13:25:04:257
10,60100,偏航马达总保护,2021-06-08 13:25:03:097,2021-06-08 13:25:03:117
10,60100,偏航马达总保护,2021-06-08 13:25:02:337,2021-06-08 13:25:03:077
10,300903,变桨轴3驱动器与控制器通讯故障,2021-06-08 13:25:01:697,2021-06-08 13:25:01:717
10,300901,变桨轴1驱动器与控制器通讯故障,2021-06-08 13:25:01:697,2021-06-08 13:25:01:717
10,60100,偏航马达总保护,2021-06-08 13:25:01:697,2021-06-08 13:25:02:317
10,300902,变桨轴2驱动器与控制器通讯故障,2021-06-08 13:25:01:697,2021-06-08 13:25:01:717
10,300709,变桨安全链断开,2021-06-08 13:25:01:697,2021-06-08 13:25:02:317
10,300711,变桨系统轴柜1温度超限,2021-06-08 13:22:00:497,2021-06-08 13:25:01:678
10,230031,变桨系统重复故障,2021-06-08 13:07:31:013,2021-06-08 13:25:01:677
10,300712,变桨系统轴柜2温度超限,2021-06-08 13:07:30:993,2021-06-08 13:21:48:657
10,300641,轴1的2个编码器角度偏差超限,2021-06-08 12:30:54:575,2021-06-08 13:25:01:678
10,300642,轴2的2个编码器角度偏差超限,2021-06-08 12:30:54:535,2021-06-08 13:25:01:678
10,300643,轴3的2个编码器角度偏差超限,2021-06-08 12:30:54:495,2021-06-08 13:25:01:678
10,300713,变桨系统轴柜3温度超限,2021-06-08 12:25:37:263,2021-06-08 12:40:58:007
10,300711,变桨系统轴柜1温度超限,2021-06-08 12:25:33:503,2021-06-08 12:40:58:247
10,300712,变桨系统轴柜2温度超限,2021-06-08 12:25:32:083,2021-06-08 12:40:58:007
10,300903,变桨轴3驱动器与控制器通讯故障,2021-06-08 12:25:12:743,2021-06-08 13:25:01:678
10,300670,轴123桨距角两两偏差超限,2021-06-08 12:25:10:083,2021-06-08 13:25:01:678
10,300912,变桨轴3驱动器进线异常,2021-06-08 12:25:09:023,2021-06-08 12:25:12:743
10,300901,变桨轴1驱动器与控制器通讯故障,2021-06-08 12:25:09:003,2021-06-08 13:25:01:678
10,300902,变桨轴2驱动器与控制器通讯故障,2021-06-08 12:25:07:583,2021-06-08 13:25:01:678
10,300403,轴3冷却风扇及加热器断路器断开,2021-06-08 12:25:05:603,2021-06-08 13:25:01:678
10,300401,轴1冷却风扇及加热器断路器断开,2021-06-08 12:25:05:463,2021-06-08 13:25:01:678
10,300402,轴2冷却风扇及加热器断路器断开,2021-06-08 12:25:05:363,2021-06-08 13:25:01:678
10,300966,变桨系统熔断器故障,2021-06-08 12:25:04:463,2021-06-08 13:25:01:678
10,300349,变桨系统轴3直流母线侧熔断丝断开,2021-06-08 12:25:03:603,2021-06-08 13:25:01:677
10,300347,变桨系统轴1直流母线侧熔断丝断开,2021-06-08 12:25:03:463,2021-06-08 13:25:01:677
10,300348,变桨系统轴2直流母线侧熔断丝断开,2021-06-08 12:25:03:363,2021-06-08 13:25:01:677
10,300964,变桨电网电压故障,2021-06-08 12:25:03:103,2021-06-08 12:25:09:003
10,300116,变桨轴3后备电源欠电压,2021-06-08 12:25:02:783,2021-06-08 13:25:01:677
10,300114,变桨轴1后备电源欠电压,2021-06-08 12:25:02:643,2021-06-08 13:25:01:677
10,300633,变桨系统轴3的96°限位开关触发,2021-06-08 12:25:02:623,2021-06-08 13:25:01:678
10,300906,变桨系统轴3电机未上电,2021-06-08 12:25:02:603,2021-06-08 12:25:12:763
10,300115,变桨轴2后备电源欠电压,2021-06-08 12:25:02:603,2021-06-08 13:25:01:677
10,300631,变桨系统轴2的96°限位开关触发,2021-06-08 12:25:02:483,2021-06-08 13:25:01:678
10,300904,变桨系统轴1电机未上电,2021-06-08 12:25:02:463,2021-06-08 12:25:09:023
10,300965,变桨主电断路器断开,2021-06-08 12:25:02:463,2021-06-08 13:25:01:678
10,300632,变桨系统轴2的96°限位开关触发,2021-06-08 12:25:02:383,2021-06-08 13:25:01:678
10,300905,变桨系统轴2电机未上电,2021-06-08 12:25:02:363,2021-06-08 12:25:07:603
10,300313,变桨系统轴3驱动器故障,2021-06-08 12:25:01:583,2021-06-08 13:25:01:677
10,300311,变桨系统轴1驱动器故障,2021-06-08 12:25:01:463,2021-06-08 13:25:01:677
10,300312,变桨系统轴2驱动器故障,2021-06-08 12:25:01:343,2021-06-08 13:25:01:677
10,300709,变桨安全链断开,2021-06-08 12:25:00:723,2021-06-08 13:25:01:678
10,300103,变桨轴3后备电源主开关断开,2021-06-08 12:24:25:263,2021-06-08 13:25:01:677
10,300102,变桨轴2后备电源主开关断开,2021-06-08 12:24:21:723,2021-06-08 13:25:01:677
10,300101,变桨轴1后备电源主开关断开,2021-06-08 12:24:09:943,2021-06-08 13:25:01:677
10,60100,偏航马达总保护,2021-06-08 11:40:33:433,2021-06-08 13:25:01:677
10,300908,桨叶齿轮润滑油位低,2021-06-08 11:39:59:753,2021-06-08 13:25:01:678
10,300907,桨叶轴承润滑油位低,2021-06-08 11:39:59:753,2021-06-08 13:25:01:678
10,910000,塔底停止按钮激活,2021-06-08 11:29:19:960,2021-06-08 11:29:59:720
10,290060,主轴承润滑故障(分油器堵塞),2021-06-08 09:52:30:235,2021-06-08 09:53:00:255
10,300907,桨叶轴承润滑油位低,2021-06-08 08:48:46:768,2021-06-08 11:29:59:720
10,300908,桨叶齿轮润滑油位低,2021-06-08 08:48:46:768,2021-06-08 11:29:59:720
10,300692,桨叶齿轮润滑出错,2021-06-08 08:42:30:488,2021-06-08 08:42:30:508
10,300691,桨叶轴承润滑出错,2021-06-08 08:42:02:208,2021-06-08 08:42:02:228
10,910007,画面停止按钮激活,2021-06-08 08:34:11:095,2021-06-08 08:38:46:735
10,290060,主轴承润滑故障(分油器堵塞),2021-06-07 21:49:59:300,2021-06-07 21:50:29:320
10,300908,桨叶齿轮润滑油位低,2021-06-07 21:23:51:443,2021-06-08 08:33:43:475
10,300907,桨叶轴承润滑油位低,2021-06-07 21:23:51:443,2021-06-08 08:33:43:475
10,300712,变桨系统轴柜2温度超限,2021-06-07 21:14:16:431,2021-06-07 21:50:57:000
10,910006,SCADA停止按钮激活,2021-06-07 21:14:01:531,2021-06-08 08:33:43:475
10,230031,变桨系统重复故障,2021-06-07 21:13:30:331,2021-06-07 21:13:51:411
10,300712,变桨系统轴柜2温度超限,2021-06-07 21:13:30:311,2021-06-07 21:13:51:411
10,300907,桨叶轴承润滑油位低,2021-06-07 19:12:43:326,2021-06-07 21:13:05:291
10,300908,桨叶齿轮润滑油位低,2021-06-07 19:12:43:326,2021-06-07 21:13:05:291
10,300712,变桨系统轴柜2温度超限,2021-06-07 19:03:08:314,2021-06-07 21:13:05:291
10,910006,SCADA停止按钮激活,2021-06-07 19:02:55:614,2021-06-07 21:13:05:291
10,300908,桨叶齿轮润滑油位低,2021-06-07 18:14:28:414,2021-06-07 19:02:43:294
10,300907,桨叶轴承润滑油位低,2021-06-07 18:14:28:414,2021-06-07 19:02:43:294
10,230031,变桨系统重复故障,2021-06-07 18:04:53:422,2021-06-07 19:02:43:294
10,300712,变桨系统轴柜2温度超限,2021-06-07 18:04:53:402,2021-06-07 19:02:43:294
10,300712,变桨系统轴柜2温度超限,2021-06-07 16:50:48:459,2021-06-07 18:04:28:382
10,290060,主轴承润滑故障(分油器堵塞),2021-06-07 09:47:28:377,2021-06-07 09:47:58:397
10,300907,桨叶轴承润滑油位低,2021-06-06 22:54:43:331,2021-06-07 18:04:28:382
10,300908,桨叶齿轮润滑油位低,2021-06-06 22:54:43:331,2021-06-07 18:04:28:382
10,300691,桨叶轴承润滑出错,2021-06-06 22:47:16:057,2021-06-06 22:47:16:077
10,300908,桨叶齿轮润滑油位低,2021-06-06 22:10:09:922,2021-06-06 22:44:43:297
10,300907,桨叶轴承润滑油位低,2021-06-06 22:10:09:922,2021-06-06 22:44:43:297
10,910007,画面停止按钮激活,2021-06-06 22:00:57:889,2021-06-06 22:44:43:297
10,230031,变桨系统重复故障,2021-06-06 22:00:34:929,2021-06-06 22:44:43:297
10,300712,变桨系统轴柜2温度超限,2021-06-06 22:00:34:909,2021-06-06 22:44:43:297
10,290060,主轴承润滑故障(分油器堵塞),2021-06-06 21:44:57:444,2021-06-06 21:45:27:464
10,80020,齿轮箱冷却水温超限,2021-06-06 21:25:48:861,2021-06-06 21:43:01:264
10,300712,变桨系统轴柜2温度超限,2021-06-06 21:01:58:797,2021-06-06 22:00:09:889
10,910007,画面停止按钮激活,2021-06-06 21:00:28:277,2021-06-06 22:00:09:889
10,80020,齿轮箱冷却水温超限,2021-06-06 21:00:19:797,2021-06-06 21:12:44:189
10,130101,塔底控制柜UPS电池故障,2021-06-06 16:15:47:040,2021-06-06 21:25:01:241
10,290060,主轴承润滑故障(分油器堵塞),2021-06-06 09:42:26:544,2021-06-06 09:42:56:564
10,290060,主轴承润滑故障(分油器堵塞),2021-06-05 21:39:55:603,2021-06-05 21:40:25:623
10,290060,主轴承润滑故障(分油器堵塞),2021-06-05 09:37:24:664,2021-06-05 09:37:54:684
10,290060,主轴承润滑故障(分油器堵塞),2021-06-04 21:34:53:719,2021-06-04 21:35:23:739
10,290060,主轴承润滑故障(分油器堵塞),2021-06-04 09:32:22:780,2021-06-04 09:32:52:800
10,290060,主轴承润滑故障(分油器堵塞),2021-06-03 21:29:51:850,2021-06-03 21:30:21:870
10,290060,主轴承润滑故障(分油器堵塞),2021-06-03 09:27:20:894,2021-06-03 09:27:50:914
10,290060,主轴承润滑故障(分油器堵塞),2021-06-02 21:24:49:962,2021-06-02 21:25:19:982
10,290060,主轴承润滑故障(分油器堵塞),2021-06-02 09:22:19:021,2021-06-02 09:22:49:041
10,290060,主轴承润滑故障(分油器堵塞),2021-06-01 21:19:48:080,2021-06-01 21:20:18:100
10,290060,主轴承润滑故障(分油器堵塞),2021-06-01 09:17:17:129,2021-06-01 09:17:47:149
10,290060,主轴承润滑故障(分油器堵塞),2021-06-01 21:19:48:080,2021-06-01 21:20:18:100
10,290060,主轴承润滑故障(分油器堵塞),2021-06-01 09:17:17:129,2021-06-01 09:17:47:149
10,290060,主轴承润滑故障(分油器堵塞),2021-05-31 21:14:46:196,2021-05-31 21:15:16:216
10,290060,主轴承润滑故障(分油器堵塞),2021-05-31 09:12:15:263,2021-05-31 09:12:45:283
10,300908,桨叶齿轮润滑油位低,2021-05-31 06:57:14:647,2021-06-06 22:00:09:889
10,300907,桨叶轴承润滑油位低,2021-05-31 06:57:14:647,2021-06-06 22:00:09:889
10,910007,画面停止按钮激活,2021-05-31 06:47:06:735,2021-05-31 06:47:14:615
10,910007,画面停止按钮激活,2021-05-31 06:47:04:515,2021-05-31 06:47:06:715
10,10011,机舱振动报警,2021-05-31 04:18:32:387,2021-05-31 06:47:06:715
10,290060,主轴承润滑故障(分油器堵塞),2021-05-30 21:09:44:323,2021-05-30 21:10:14:343
10,290060,主轴承润滑故障(分油器堵塞),2021-05-30 09:07:13:380,2021-05-30 09:07:43:400
10,290060,主轴承润滑故障(分油器堵塞),2021-05-29 21:04:42:434,2021-05-29 21:05:12:454
10,290060,主轴承润滑故障(分油器堵塞),2021-05-29 09:02:11:489,2021-05-29 09:02:41:509
10,290060,主轴承润滑故障(分油器堵塞),2021-05-28 20:59:40:550,2021-05-28 21:00:10:570
10,290060,主轴承润滑故障(分油器堵塞),2021-05-28 08:57:09:585,2021-05-28 08:57:39:605
10,290060,主轴承润滑故障(分油器堵塞),2021-05-27 20:54:38:636,2021-05-27 20:55:08:656
10,60004,自动解缆,2021-05-27 09:13:18:501,2021-05-27 09:22:49:994
10,290060,主轴承润滑故障(分油器堵塞),2021-05-27 08:52:07:696,2021-05-27 08:52:37:716
10,290060,主轴承润滑故障(分油器堵塞),2021-05-26 20:49:36:757,2021-05-26 20:50:06:777
10,290060,主轴承润滑故障(分油器堵塞),2021-05-26 08:47:05:798,2021-05-26 08:47:35:818
10,290060,主轴承润滑故障(分油器堵塞),2021-05-25 20:44:34:863,2021-05-25 20:45:04:883
10,300907,桨叶轴承润滑油位低,2021-05-25 14:00:49:556,2021-05-31 06:47:06:715
10,300908,桨叶齿轮润滑油位低,2021-05-25 14:00:49:556,2021-05-31 06:47:06:715
10,60005,手动偏航,2021-05-25 13:50:52:544,2021-05-25 13:50:53:884
10,60005,手动偏航,2021-05-25 13:50:30:284,2021-05-25 13:50:49:064
10,300907,桨叶轴承润滑油位低,2021-05-25 13:22:41:526,2021-05-25 13:43:39:790
10,300908,桨叶齿轮润滑油位低,2021-05-25 13:22:41:526,2021-05-25 13:43:39:790
10,50035,液压系统主压力过低,2021-05-25 13:13:11:513,2021-05-25 13:43:39:790
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:41:513,2021-05-25 13:43:39:790
10,60100,偏航马达总保护,2021-05-25 13:12:41:513,2021-05-25 13:43:39:790
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:41:333,2021-05-25 13:12:41:493
10,60100,偏航马达总保护,2021-05-25 13:12:41:333,2021-05-25 13:12:41:493
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:41:153,2021-05-25 13:12:41:313
10,60100,偏航马达总保护,2021-05-25 13:12:41:153,2021-05-25 13:12:41:313
10,60100,偏航马达总保护,2021-05-25 13:12:40:973,2021-05-25 13:12:41:133
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:40:973,2021-05-25 13:12:41:133
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:40:813,2021-05-25 13:12:40:953
10,60100,偏航马达总保护,2021-05-25 13:12:40:813,2021-05-25 13:12:40:953
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:40:633,2021-05-25 13:12:40:793
10,60100,偏航马达总保护,2021-05-25 13:12:40:633,2021-05-25 13:12:40:793
10,60100,偏航马达总保护,2021-05-25 13:12:40:433,2021-05-25 13:12:40:613
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:40:433,2021-05-25 13:12:40:613
10,60100,偏航马达总保护,2021-05-25 13:12:40:233,2021-05-25 13:12:40:413
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:40:233,2021-05-25 13:12:40:413
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:12:38:913,2021-05-25 13:12:40:213
10,60100,偏航马达总保护,2021-05-25 13:12:38:913,2021-05-25 13:12:40:213
10,50035,液压系统主压力过低,2021-05-25 13:10:12:093,2021-05-25 13:12:38:893
10,50002,液压油泵马达保护,2021-05-25 13:09:25:793,2021-05-25 13:12:38:893
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:08:19:660,2021-05-25 13:12:38:893
10,60100,偏航马达总保护,2021-05-25 13:08:19:660,2021-05-25 13:12:38:893
10,60100,偏航马达总保护,2021-05-25 13:08:02:520,2021-05-25 13:08:19:640
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:08:02:520,2021-05-25 13:08:19:640
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:08:00:040,2021-05-25 13:08:02:500
10,60100,偏航马达总保护,2021-05-25 13:08:00:040,2021-05-25 13:08:02:500
10,60100,偏航马达总保护,2021-05-25 13:07:59:360,2021-05-25 13:08:00:020
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:07:59:360,2021-05-25 13:08:00:020
10,60100,偏航马达总保护,2021-05-25 13:07:57:940,2021-05-25 13:07:59:340
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:07:57:940,2021-05-25 13:07:59:340
10,60100,偏航马达总保护,2021-05-25 13:07:56:320,2021-05-25 13:07:57:920
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 13:07:56:320,2021-05-25 13:07:57:920
10,50035,液压系统主压力过低,2021-05-25 13:02:49:180,2021-05-25 13:07:56:300
10,50002,液压油泵马达保护,2021-05-25 13:01:48:340,2021-05-25 13:07:56:300
10,80072,齿轮箱润滑油泵马达保护,2021-05-25 11:49:44:993,2021-05-25 13:07:56:300
10,60100,偏航马达总保护,2021-05-25 11:44:44:260,2021-05-25 13:07:56:300
10,60005,手动偏航,2021-05-25 11:40:45:400,2021-05-25 11:41:36:200
10,60005,手动偏航,2021-05-25 11:32:44:308,2021-05-25 11:34:21:588
10,60005,手动偏航,2021-05-25 11:32:27:828,2021-05-25 11:32:35:928
10,910000,塔底停止按钮激活,2021-05-25 11:08:28:123,2021-05-25 13:07:56:301
10,290060,主轴承润滑故障(分油器堵塞),2021-05-25 08:42:03:914,2021-05-25 08:42:33:934
10,290060,主轴承润滑故障(分油器堵塞),2021-05-24 20:39:32:979,2021-05-24 20:40:02:999
10,290060,主轴承润滑故障(分油器堵塞),2021-05-24 08:37:02:015,2021-05-24 08:37:32:035
10,290060,主轴承润滑故障(分油器堵塞),2021-05-23 20:34:31:091,2021-05-23 20:35:01:111
10,290060,主轴承润滑故障(分油器堵塞),2021-05-23 08:32:00:160,2021-05-23 08:32:30:180
10,290060,主轴承润滑故障(分油器堵塞),2021-05-22 20:29:29:241,2021-05-22 20:29:59:261
10,290060,主轴承润滑故障(分油器堵塞),2021-05-22 08:26:58:281,2021-05-22 08:27:28:301
10,90002,变流器降容,2021-05-21 20:24:43:001,2021-05-21 20:24:43:361
10,100511,低电压穿越,2021-05-21 20:24:43:001,2021-05-21 20:24:43:461
10,290060,主轴承润滑故障(分油器堵塞),2021-05-21 17:52:52:271,2021-05-21 17:53:22:291
10,290060,主轴承润滑故障(分油器堵塞),2021-05-21 05:50:21:327,2021-05-21 05:50:51:347
10,290060,主轴承润滑故障(分油器堵塞),2021-05-20 17:47:50:378,2021-05-20 17:48:20:410
10,290060,主轴承润滑故障(分油器堵塞),2021-05-20 05:45:19:443,2021-05-20 05:45:49:463
10,290060,主轴承润滑故障(分油器堵塞),2021-05-19 17:42:48:518,2021-05-19 17:43:18:538
10,300908,桨叶齿轮润滑油位低,2021-05-19 10:42:49:148,2021-05-25 13:07:56:300
10,300907,桨叶轴承润滑油位低,2021-05-19 10:42:49:148,2021-05-25 13:07:56:300
10,30152,变流器故障停机,2021-05-19 10:32:48:796,2021-05-19 10:32:48:956
10,300908,桨叶齿轮润滑油位低,2021-05-19 09:50:24:446,2021-05-19 10:32:48:756
10,300907,桨叶轴承润滑油位低,2021-05-19 09:50:24:446,2021-05-19 10:32:48:756
10,910007,画面停止按钮激活,2021-05-19 09:46:31:693,2021-05-19 10:32:48:756
10,30152,变流器故障停机,2021-05-19 09:40:24:433,2021-05-19 10:32:48:756
10,30152,变流器故障停机,2021-05-19 09:40:03:373,2021-05-19 09:40:24:413
10,300908,桨叶齿轮润滑油位低,2021-05-19 09:16:36:076,2021-05-19 09:40:03:333
10,300907,桨叶轴承润滑油位低,2021-05-19 09:16:36:076,2021-05-19 09:40:03:333
10,910007,画面停止按钮激活,2021-05-19 09:06:42:983,2021-05-19 09:40:03:333
10,30152,变流器故障停机,2021-05-19 09:06:36:083,2021-05-19 09:40:03:333
10,30152,变流器故障停机,2021-05-19 09:06:09:923,2021-05-19 09:06:36:043
10,290060,主轴承润滑故障(分油器堵塞),2021-05-19 05:40:17:573,2021-05-19 05:40:47:593
10,290060,主轴承润滑故障(分油器堵塞),2021-05-18 17:37:46:616,2021-05-18 17:38:16:648
10,290060,主轴承润滑故障(分油器堵塞),2021-05-18 05:35:15:681,2021-05-18 05:35:45:701
10,290060,主轴承润滑故障(分油器堵塞),2021-05-17 17:32:44:749,2021-05-17 17:33:14:769
10,290060,主轴承润滑故障(分油器堵塞),2021-05-17 05:30:13:835,2021-05-17 05:30:43:855
10,290060,主轴承润滑故障(分油器堵塞),2021-05-16 17:27:42:949,2021-05-16 17:28:12:980
10,290060,主轴承润滑故障(分油器堵塞),2021-05-16 05:25:12:074,2021-05-16 05:25:42:094
