风机名,状态码,状态码描述,激活时间,复位时间
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-10-14 10:21:10:352, 0000-00-00 00:00:00:000
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-10-14 10:21:10:212, 0000-00-00 00:00:00:000
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-10-14 10:21:10:192, 0000-00-00 00:00:00:000
20,300103,变桨轴3后备电源主开关断开, 2021-10-14 10:16:35:412, 0000-00-00 00:00:00:000
20,300101,变桨轴1后备电源主开关断开, 2021-10-14 10:16:32:272, 0000-00-00 00:00:00:000
20,300102,变桨轴2后备电源主开关断开, 2021-10-14 10:16:30:112, 0000-00-00 00:00:00:000
20,800002,机舱紧停开关触发, 2021-10-14 10:15:35:332, 0000-00-00 00:00:00:000
20,800070,安全系统紧停, 2021-10-14 10:15:35:332, 0000-00-00 00:00:00:000
20,910010,机舱紧停开关激活, 2021-10-14 10:15:35:332, 0000-00-00 00:00:00:000
20,60005,手动偏航, 2021-10-14 09:31:00:386, 0000-00-00 00:00:00:000
20,910000,塔底停止按钮激活, 2021-10-14 09:28:42:006, 0000-00-00 00:00:00:000
20,300907,桨叶轴承润滑油位低, 2021-10-13 14:04:32:719, 0000-00-00 00:00:00:000
20,300908,桨叶齿轮润滑油位低, 2021-10-13 14:04:32:719, 0000-00-00 00:00:00:000
20,290050,主轴承润滑油油位低, 2021-10-13 13:54:42:719, 0000-00-00 00:00:00:000
20,300908,桨叶齿轮润滑油位低, 2021-10-13 13:00:34:293, 2021-10-13 13:54:32:699
20,300907,桨叶轴承润滑油位低, 2021-10-13 13:00:34:293, 2021-10-13 13:54:32:699
20,60100,偏航马达总保护, 2021-10-13 12:53:33:893, 2021-10-13 13:54:32:699
20,290050,主轴承润滑油油位低, 2021-10-13 12:50:44:293, 2021-10-13 13:54:32:699
20,300908,桨叶齿轮润滑油位低, 2021-10-13 12:45:09:233, 2021-10-13 12:50:34:273
20,300907,桨叶轴承润滑油位低, 2021-10-13 12:45:09:233, 2021-10-13 12:50:34:273
20,290050,主轴承润滑油油位低, 2021-10-13 12:35:19:220, 2021-10-13 12:50:34:273
20,60100,偏航马达总保护, 2021-10-13 12:35:09:220, 2021-10-13 12:50:34:273
20,50035,液压系统主压力过低, 2021-10-13 12:35:07:740, 2021-10-13 12:35:09:200
20,290050,主轴承润滑油油位低, 2021-10-13 12:34:47:740, 2021-10-13 12:35:09:200
20,60100,偏航马达总保护, 2021-10-13 12:34:37:740, 2021-10-13 12:35:09:200
20,50035,液压系统主压力过低, 2021-10-13 11:05:28:837, 2021-10-13 12:34:37:720
20,50002,液压油泵马达保护, 2021-10-13 10:46:04:597, 2021-10-13 12:34:37:720
20,80080,齿轮箱冷却水泵保护, 2021-10-13 10:24:37:865, 2021-10-13 12:34:37:720
20,80072,齿轮箱润滑油泵马达保护, 2021-10-13 10:24:37:005, 2021-10-13 12:34:37:720
20,60100,偏航马达总保护, 2021-10-13 10:01:45:390, 2021-10-13 12:34:37:720
20,910000,塔底停止按钮激活, 2021-10-13 09:49:42:370, 2021-10-13 12:34:37:721
20,60004,自动解缆, 2021-10-03 22:16:16:239, 2021-10-03 22:31:19:219
20,300907,桨叶轴承润滑油位低, 2021-09-30 22:08:44:484, 2021-10-13 12:34:37:720
20,300908,桨叶齿轮润滑油位低, 2021-09-30 22:08:44:484, 2021-10-13 12:34:37:720
20,290050,主轴承润滑油油位低, 2021-09-30 21:58:54:469, 2021-10-13 12:34:37:720
20,290050,主轴承润滑油油位低, 2021-09-30 21:58:33:429, 2021-09-30 21:58:44:449
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-30 21:58:23:449, 2021-09-30 21:58:44:449
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-30 21:57:43:369, 2021-09-30 21:58:23:409
20,30154,变流器准备好并网信号超时, 2021-09-30 21:57:43:369, 2021-09-30 21:57:43:389
20,300907,桨叶轴承润滑油位低, 2021-09-30 02:22:06:261, 2021-09-30 21:58:23:409
20,300908,桨叶齿轮润滑油位低, 2021-09-30 02:22:06:261, 2021-09-30 21:58:23:409
20,290050,主轴承润滑油油位低, 2021-09-30 02:12:16:261, 2021-09-30 21:58:23:409
20,30152,变流器故障停机, 2021-09-30 02:11:56:981, 2021-09-30 02:12:06:241
20,30154,变流器准备好并网信号超时, 2021-09-30 00:35:57:714, 2021-09-30 00:35:57:734
20,30152,变流器故障停机, 2021-09-30 00:35:57:714, 2021-09-30 02:11:56:941
20,60004,自动解缆, 2021-09-29 23:33:13:047, 2021-09-29 23:41:17:802
20,60300,偏航软启动器故障, 2021-09-28 17:25:18:719, 2021-09-28 17:25:18:839
20,300907,桨叶轴承润滑油位低, 2021-09-27 14:40:21:646, 2021-09-30 02:11:56:941
20,300908,桨叶齿轮润滑油位低, 2021-09-27 14:40:21:646, 2021-09-30 02:11:56:941
20,290050,主轴承润滑油油位低, 2021-09-27 14:30:31:646, 2021-09-30 02:11:56:941
20,300709,变桨安全链断开, 2021-09-27 14:30:21:586, 2021-10-14 10:15:35:332
20,800070,安全系统紧停, 2021-09-27 14:30:21:406, 2021-09-27 14:30:21:626
20,30151,变流器通讯心跳超时, 2021-09-27 14:29:34:426, 2021-09-27 14:30:21:386
20,290050,主轴承润滑油油位低, 2021-09-27 14:24:33:986, 2021-09-27 14:30:21:386
20,800070,安全系统紧停, 2021-09-27 14:24:23:971, 2021-09-27 14:30:21:386
20,800030,变频器紧停, 2021-09-27 14:24:23:971, 2021-09-27 14:30:21:386
20,800030,变频器紧停, 2021-09-27 14:24:23:791, 2021-09-27 14:24:23:951
20,800070,安全系统紧停, 2021-09-27 14:24:23:791, 2021-09-27 14:24:23:951
20,800030,变频器紧停, 2021-09-27 14:24:23:571, 2021-09-27 14:24:23:771
20,800070,安全系统紧停, 2021-09-27 14:24:23:571, 2021-09-27 14:24:23:771
20,800070,安全系统紧停, 2021-09-27 14:24:23:391, 2021-09-27 14:24:23:551
20,800030,变频器紧停, 2021-09-27 14:24:23:391, 2021-09-27 14:24:23:551
20,800030,变频器紧停, 2021-09-27 14:24:23:211, 2021-09-27 14:24:23:371
20,800070,安全系统紧停, 2021-09-27 14:24:23:211, 2021-09-27 14:24:23:371
20,800030,变频器紧停, 2021-09-27 14:24:17:991, 2021-09-27 14:24:23:191
20,800070,安全系统紧停, 2021-09-27 14:24:17:991, 2021-09-27 14:24:23:191
20,800030,变频器紧停, 2021-09-27 14:24:17:851, 2021-09-27 14:24:17:971
20,800070,安全系统紧停, 2021-09-27 14:24:17:851, 2021-09-27 14:24:17:971
20,800030,变频器紧停, 2021-09-27 14:24:17:671, 2021-09-27 14:24:17:831
20,800070,安全系统紧停, 2021-09-27 14:24:17:671, 2021-09-27 14:24:17:831
20,800030,变频器紧停, 2021-09-27 14:24:16:611, 2021-09-27 14:24:17:651
20,800070,安全系统紧停, 2021-09-27 14:24:16:611, 2021-09-27 14:24:17:651
20,800030,变频器紧停, 2021-09-27 14:24:10:131, 2021-09-27 14:24:16:591
20,800070,安全系统紧停, 2021-09-27 14:24:10:131, 2021-09-27 14:24:16:591
20,300907,桨叶轴承润滑油位低, 2021-09-27 14:14:12:811, 2021-09-27 14:24:10:111
20,300908,桨叶齿轮润滑油位低, 2021-09-27 14:14:12:811, 2021-09-27 14:24:10:111
20,290050,主轴承润滑油油位低, 2021-09-27 14:04:22:811, 2021-09-27 14:24:10:111
20,800070,安全系统紧停, 2021-09-27 14:04:12:811, 2021-09-27 14:24:10:111
20,910010,机舱紧停开关激活, 2021-09-27 14:04:12:811, 2021-09-27 14:24:10:111
20,800002,机舱紧停开关触发, 2021-09-27 14:04:12:811, 2021-09-27 14:24:10:111
20,800030,变频器紧停, 2021-09-27 14:04:12:811, 2021-09-27 14:24:10:111
20,800002,机舱紧停开关触发, 2021-09-27 14:04:12:351, 2021-09-27 14:04:12:791
20,800070,安全系统紧停, 2021-09-27 14:04:12:351, 2021-09-27 14:04:12:791
20,910010,机舱紧停开关激活, 2021-09-27 14:04:12:351, 2021-09-27 14:04:12:791
20,800030,变频器紧停, 2021-09-27 14:04:12:351, 2021-09-27 14:04:12:791
20,800002,机舱紧停开关触发, 2021-09-27 14:04:11:991, 2021-09-27 14:04:12:331
20,800070,安全系统紧停, 2021-09-27 14:04:11:991, 2021-09-27 14:04:12:331
20,800030,变频器紧停, 2021-09-27 14:04:11:991, 2021-09-27 14:04:12:331
20,910010,机舱紧停开关激活, 2021-09-27 14:04:11:991, 2021-09-27 14:04:12:331
20,910010,机舱紧停开关激活, 2021-09-27 14:04:11:631, 2021-09-27 14:04:11:971
20,800030,变频器紧停, 2021-09-27 14:04:11:631, 2021-09-27 14:04:11:971
20,800002,机舱紧停开关触发, 2021-09-27 14:04:11:631, 2021-09-27 14:04:11:971
20,800070,安全系统紧停, 2021-09-27 14:04:11:631, 2021-09-27 14:04:11:971
20,910010,机舱紧停开关激活, 2021-09-27 09:58:30:419, 2021-09-27 14:04:11:611
20,800002,机舱紧停开关触发, 2021-09-27 09:58:30:419, 2021-09-27 14:04:11:611
20,800070,安全系统紧停, 2021-09-27 09:28:58:586, 2021-09-27 14:04:11:611
20,800030,变频器紧停, 2021-09-27 09:28:58:586, 2021-09-27 14:04:11:611
20,300908,桨叶齿轮润滑油位低, 2021-09-27 09:15:08:991, 2021-09-27 14:04:11:611
20,300907,桨叶轴承润滑油位低, 2021-09-27 09:15:08:991, 2021-09-27 14:04:11:611
20,290050,主轴承润滑油油位低, 2021-09-27 09:05:18:991, 2021-09-27 14:04:11:611
20,300709,变桨安全链断开, 2021-09-27 09:05:07:431, 2021-09-27 09:28:58:586
20,800070,安全系统紧停, 2021-09-27 09:05:07:251, 2021-09-27 09:05:08:971
20,800070,安全系统紧停, 2021-09-27 09:05:06:331, 2021-09-27 09:05:07:231
20,30151,变流器通讯心跳超时, 2021-09-27 09:04:13:031, 2021-09-27 09:05:06:311
20,800070,安全系统紧停, 2021-09-27 08:57:20:831, 2021-09-27 09:05:06:312
20,800030,变频器紧停, 2021-09-27 08:57:20:811, 2021-09-27 09:05:06:311
20,30131,变流器UPS电源故障, 2021-09-27 08:57:20:751, 2021-09-27 09:05:06:311
20,30117,变流器硬件监测链路故障2, 2021-09-27 08:30:40:176, 2021-09-27 09:05:06:311
20,30134,变流器预充电故障, 2021-09-27 08:30:40:176, 2021-09-27 09:05:06:311
20,300908,桨叶齿轮润滑油位低, 2021-09-27 08:29:56:136, 2021-09-27 09:05:06:311
20,300907,桨叶轴承润滑油位低, 2021-09-27 08:29:56:136, 2021-09-27 09:05:06:311
20,290050,主轴承润滑油油位低, 2021-09-27 08:20:06:121, 2021-09-27 09:05:06:311
20,910000,塔底停止按钮激活, 2021-09-27 08:19:55:541, 2021-09-27 08:19:56:101
20,300908,桨叶齿轮润滑油位低, 2021-09-26 18:47:44:274, 2021-09-27 08:19:56:101
20,300907,桨叶轴承润滑油位低, 2021-09-26 18:47:44:274, 2021-09-27 08:19:56:101
20,290050,主轴承润滑油油位低, 2021-09-26 18:37:54:261, 2021-09-27 08:19:56:101
20,300709,变桨安全链断开, 2021-09-26 18:37:43:221, 2021-09-27 08:57:20:831
20,800070,安全系统紧停, 2021-09-26 18:37:43:041, 2021-09-26 18:37:44:241
20,800030,变频器紧停, 2021-09-26 18:37:41:721, 2021-09-26 18:37:43:021
20,800070,安全系统紧停, 2021-09-26 18:37:41:721, 2021-09-26 18:37:43:021
20,30151,变流器通讯心跳超时, 2021-09-26 18:36:55:961, 2021-09-26 18:37:41:701
20,100321,电网频率低于下限值, 2021-09-26 15:52:49:270, 2021-09-26 18:37:41:701
20,100122,电网B相电压低于下限值, 2021-09-26 15:52:48:270, 2021-09-26 18:37:41:701
20,100702,电网线电压L2低于下限值, 2021-09-26 15:52:48:270, 2021-09-26 18:37:41:701
20,100701,电网线电压L1低于下限值, 2021-09-26 15:52:48:270, 2021-09-26 18:37:41:701
20,100703,电网线电压L3低于下限值, 2021-09-26 15:52:48:270, 2021-09-26 18:37:41:701
20,100123,电网C相电压低于下限值, 2021-09-26 15:52:48:270, 2021-09-26 18:37:41:701
20,100121,电网A相电压低于下限值, 2021-09-26 15:52:48:270, 2021-09-26 18:37:41:701
20,800030,变频器紧停, 2021-09-26 15:52:32:830, 2021-09-26 18:37:41:702
20,30131,变流器UPS电源故障, 2021-09-26 15:52:32:270, 2021-09-26 18:37:41:701
20,300908,桨叶齿轮润滑油位低, 2021-09-26 15:27:33:837, 2021-09-26 18:37:41:702
20,300907,桨叶轴承润滑油位低, 2021-09-26 15:27:33:837, 2021-09-26 18:37:41:701
20,290050,主轴承润滑油油位低, 2021-09-26 15:17:43:837, 2021-09-26 18:37:41:701
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:17:33:857, 2021-09-26 18:37:41:701
20,800001,塔底紧停开关触发, 2021-09-26 15:17:33:837, 2021-09-26 18:37:41:702
20,910008,塔底紧停开关激活, 2021-09-26 15:17:33:837, 2021-09-26 18:37:41:702
20,800070,安全系统紧停, 2021-09-26 15:17:33:837, 2021-09-26 18:37:41:702
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:17:31:937, 2021-09-26 15:17:33:817
20,910008,塔底紧停开关激活, 2021-09-26 15:17:31:937, 2021-09-26 15:17:33:817
20,800070,安全系统紧停, 2021-09-26 15:17:31:937, 2021-09-26 15:17:33:817
20,800001,塔底紧停开关触发, 2021-09-26 15:17:31:937, 2021-09-26 15:17:33:817
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:17:31:277, 2021-09-26 15:17:31:917
20,800001,塔底紧停开关触发, 2021-09-26 15:17:31:257, 2021-09-26 15:17:31:917
20,800070,安全系统紧停, 2021-09-26 15:17:31:257, 2021-09-26 15:17:31:917
20,910008,塔底紧停开关激活, 2021-09-26 15:17:31:257, 2021-09-26 15:17:31:917
20,800001,塔底紧停开关触发, 2021-09-26 15:17:23:957, 2021-09-26 15:17:31:237
20,910008,塔底紧停开关激活, 2021-09-26 15:17:23:957, 2021-09-26 15:17:31:237
20,800070,安全系统紧停, 2021-09-26 15:17:23:957, 2021-09-26 15:17:31:237
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:17:23:957, 2021-09-26 15:17:31:237
20,800001,塔底紧停开关触发, 2021-09-26 15:17:23:197, 2021-09-26 15:17:23:937
20,910008,塔底紧停开关激活, 2021-09-26 15:17:23:197, 2021-09-26 15:17:23:937
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:17:23:197, 2021-09-26 15:17:23:937
20,800070,安全系统紧停, 2021-09-26 15:17:23:197, 2021-09-26 15:17:23:937
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:17:22:577, 2021-09-26 15:17:23:177
20,910008,塔底紧停开关激活, 2021-09-26 15:17:22:557, 2021-09-26 15:17:23:177
20,800001,塔底紧停开关触发, 2021-09-26 15:17:22:557, 2021-09-26 15:17:23:177
20,800070,安全系统紧停, 2021-09-26 15:17:22:557, 2021-09-26 15:17:23:177
20,290050,主轴承润滑油油位低, 2021-09-26 15:16:08:297, 2021-09-26 15:17:22:537
20,800001,塔底紧停开关触发, 2021-09-26 15:16:05:477, 2021-09-26 15:17:22:537
20,910008,塔底紧停开关激活, 2021-09-26 15:16:05:477, 2021-09-26 15:17:22:537
20,30120,变流器硬件监测链路故障3, 2021-09-26 15:15:58:777, 2021-09-26 15:17:22:537
20,800070,安全系统紧停, 2021-09-26 15:15:58:297, 2021-09-26 15:17:22:537
20,290050,主轴承润滑油油位低, 2021-09-26 15:15:33:137, 2021-09-26 15:15:58:277
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:23:137, 2021-09-26 15:15:58:277
20,800030,变频器紧停, 2021-09-26 15:15:23:137, 2021-09-26 15:15:58:277
20,800070,安全系统紧停, 2021-09-26 15:15:23:137, 2021-09-26 15:15:58:277
20,290050,主轴承润滑油油位低, 2021-09-26 15:15:21:717, 2021-09-26 15:15:23:117
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:11:717, 2021-09-26 15:15:23:117
20,800030,变频器紧停, 2021-09-26 15:15:11:717, 2021-09-26 15:15:23:117
20,800070,安全系统紧停, 2021-09-26 15:15:11:717, 2021-09-26 15:15:23:117
20,800030,变频器紧停, 2021-09-26 15:15:11:537, 2021-09-26 15:15:11:697
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:11:537, 2021-09-26 15:15:11:697
20,800070,安全系统紧停, 2021-09-26 15:15:11:537, 2021-09-26 15:15:11:697
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:11:357, 2021-09-26 15:15:11:517
20,800070,安全系统紧停, 2021-09-26 15:15:11:357, 2021-09-26 15:15:11:517
20,800030,变频器紧停, 2021-09-26 15:15:11:357, 2021-09-26 15:15:11:517
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:11:137, 2021-09-26 15:15:11:337
20,800070,安全系统紧停, 2021-09-26 15:15:11:137, 2021-09-26 15:15:11:337
20,800030,变频器紧停, 2021-09-26 15:15:11:137, 2021-09-26 15:15:11:337
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:10:637, 2021-09-26 15:15:11:117
20,800070,安全系统紧停, 2021-09-26 15:15:10:637, 2021-09-26 15:15:11:117
20,800030,变频器紧停, 2021-09-26 15:15:10:637, 2021-09-26 15:15:11:117
20,30151,变流器通讯心跳超时, 2021-09-26 15:15:08:297, 2021-09-26 15:15:10:617
20,800070,安全系统紧停, 2021-09-26 15:15:08:117, 2021-09-26 15:15:10:617
20,800030,变频器紧停, 2021-09-26 15:15:08:117, 2021-09-26 15:15:10:617
20,290050,主轴承润滑油油位低, 2021-09-26 15:14:51:197, 2021-09-26 15:15:08:097
20,800030,变频器紧停, 2021-09-26 15:14:41:197, 2021-09-26 15:15:08:097
20,800070,安全系统紧停, 2021-09-26 15:14:41:197, 2021-09-26 15:15:08:097
20,800030,变频器紧停, 2021-09-26 15:14:40:337, 2021-09-26 15:14:41:177
20,800070,安全系统紧停, 2021-09-26 15:14:40:337, 2021-09-26 15:14:41:177
20,800070,安全系统紧停, 2021-09-26 15:14:38:297, 2021-09-26 15:14:40:317
20,800030,变频器紧停, 2021-09-26 15:14:38:297, 2021-09-26 15:14:40:317
20,910010,机舱紧停开关激活, 2021-09-26 10:40:12:354, 2021-09-26 15:14:38:278
20,800002,机舱紧停开关触发, 2021-09-26 10:40:12:354, 2021-09-26 15:14:38:278
20,100321,电网频率低于下限值, 2021-09-26 10:20:27:014, 2021-09-26 15:14:38:277
20,100123,电网C相电压低于下限值, 2021-09-26 10:20:26:014, 2021-09-26 15:14:38:277
20,100702,电网线电压L2低于下限值, 2021-09-26 10:20:26:014, 2021-09-26 15:14:38:277
20,100703,电网线电压L3低于下限值, 2021-09-26 10:20:26:014, 2021-09-26 15:14:38:277
20,100701,电网线电压L1低于下限值, 2021-09-26 10:20:26:014, 2021-09-26 15:14:38:277
20,100121,电网A相电压低于下限值, 2021-09-26 10:20:26:014, 2021-09-26 15:14:38:277
20,100122,电网B相电压低于下限值, 2021-09-26 10:20:26:014, 2021-09-26 15:14:38:277
20,300908,桨叶齿轮润滑油位低, 2021-09-24 08:23:22:315, 2021-09-26 15:14:38:277
20,300907,桨叶轴承润滑油位低, 2021-09-24 08:23:22:315, 2021-09-26 15:14:38:277
20,910007,画面停止按钮激活, 2021-09-24 08:13:59:315, 2021-09-26 15:14:38:278
20,290050,主轴承润滑油油位低, 2021-09-24 08:13:32:315, 2021-09-26 15:14:38:277
20,30116,变流器硬件监测链路故障1, 2021-09-24 08:13:22:315, 2021-09-26 15:14:38:277
20,800030,变频器紧停, 2021-09-24 08:13:22:315, 2021-09-26 15:14:38:278
20,800070,安全系统紧停, 2021-09-24 08:13:22:315, 2021-09-26 15:14:38:278
20,170102,暴风, 2021-09-22 21:04:41:421, 2021-09-22 21:09:46:401
20,300907,桨叶轴承润滑油位低, 2021-09-20 13:37:58:412, 2021-09-24 08:13:22:295
20,300908,桨叶齿轮润滑油位低, 2021-09-20 13:37:58:412, 2021-09-24 08:13:22:295
20,290050,主轴承润滑油油位低, 2021-09-20 13:28:08:396, 2021-09-24 08:13:22:295
20,910007,画面停止按钮激活, 2021-09-20 13:28:07:316, 2021-09-24 08:13:22:295
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:27:58:416, 2021-09-24 08:13:22:295
20,800070,安全系统紧停, 2021-09-20 13:27:58:396, 2021-09-24 08:13:22:295
20,800030,变频器紧停, 2021-09-20 13:27:58:396, 2021-09-24 08:13:22:295
20,290050,主轴承润滑油油位低, 2021-09-20 13:26:45:176, 2021-09-20 13:27:58:376
20,910007,画面停止按钮激活, 2021-09-20 13:26:42:696, 2021-09-20 13:27:58:376
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:26:35:196, 2021-09-20 13:27:58:376
20,800070,安全系统紧停, 2021-09-20 13:26:35:176, 2021-09-20 13:27:58:376
20,800030,变频器紧停, 2021-09-20 13:26:35:176, 2021-09-20 13:27:58:376
20,910007,画面停止按钮激活, 2021-09-20 13:26:05:736, 2021-09-20 13:26:35:156
20,290050,主轴承润滑油油位低, 2021-09-20 13:26:01:716, 2021-09-20 13:26:35:156
20,800030,变频器紧停, 2021-09-20 13:25:51:716, 2021-09-20 13:26:35:156
20,800070,安全系统紧停, 2021-09-20 13:25:51:716, 2021-09-20 13:26:35:156
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:25:51:716, 2021-09-20 13:26:35:156
20,910007,画面停止按钮激活, 2021-09-20 13:25:26:576, 2021-09-20 13:25:51:696
20,290050,主轴承润滑油油位低, 2021-09-20 13:25:25:056, 2021-09-20 13:25:51:696
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:25:15:056, 2021-09-20 13:25:51:696
20,800070,安全系统紧停, 2021-09-20 13:25:15:056, 2021-09-20 13:25:51:696
20,800030,变频器紧停, 2021-09-20 13:25:15:056, 2021-09-20 13:25:51:696
20,290050,主轴承润滑油油位低, 2021-09-20 13:25:11:476, 2021-09-20 13:25:15:036
20,800070,安全系统紧停, 2021-09-20 13:25:01:476, 2021-09-20 13:25:15:036
20,800030,变频器紧停, 2021-09-20 13:25:01:476, 2021-09-20 13:25:15:036
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:25:01:476, 2021-09-20 13:25:15:036
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:24:57:336, 2021-09-20 13:25:01:456
20,800030,变频器紧停, 2021-09-20 13:24:57:316, 2021-09-20 13:25:01:456
20,800070,安全系统紧停, 2021-09-20 13:24:57:316, 2021-09-20 13:25:01:456
20,290050,主轴承润滑油油位低, 2021-09-20 13:24:57:076, 2021-09-20 13:24:57:296
20,30116,变流器硬件监测链路故障1, 2021-09-20 13:24:48:156, 2021-09-20 13:24:57:296
20,800070,安全系统紧停, 2021-09-20 13:24:47:076, 2021-09-20 13:24:57:296
